workload,matrix_size,process,matched_kernel_family,kernel_family_instance_count,ncu_status,ncu_profiled_kernel_names,first_launch_order,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,l2_throughput_pct,l2_hit_rate_pct,achieved_occupancy_pct,waves_per_sm,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate,1024,mir_operator:decode_layer02,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115452,0.02,0.0,0.81,0.0,1.08,88.22,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer02,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115463,0.76,12.63,4.28,0.0,2.54,69.41,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115481,0.04,0.0,0.93,0.0,1.6,89.56,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115482,0.02,0.0,0.52,0.0,0.87,91.38,7.76,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115483,0.09,0.0,1.94,0.0,3.77,90.0,31.84,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115484,0.02,0.0,0.82,0.0,1.4,90.44,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115489,15.04,0.0,72.61,0.0,44.12,9.24,15.96,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer03,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115492,1.63,0.0,0.31,0.0,0.7,92.24,9.76,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115495,0.02,0.0,0.81,0.0,1.07,84.89,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer03,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115506,0.76,12.43,4.28,0.0,2.31,68.6,8.29,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115524,0.04,0.0,1.1,0.0,1.86,91.01,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115525,0.02,0.0,0.54,0.0,0.9,91.35,7.62,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115526,0.09,0.0,1.96,0.0,3.78,90.03,31.87,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115527,0.02,0.0,0.82,0.0,1.38,90.23,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115532,15.14,0.0,73.78,0.0,45.61,9.24,15.98,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer04,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115535,1.62,0.0,0.31,0.0,0.7,93.06,9.78,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115538,0.02,0.0,0.8,0.0,1.4,86.05,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer04,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115549,0.77,12.44,4.33,0.0,2.32,66.37,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115567,0.04,0.0,0.92,0.0,1.59,92.16,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115568,0.02,0.0,0.54,0.0,0.89,89.99,7.71,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115569,0.09,0.0,1.95,0.0,3.77,90.32,31.83,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115570,0.02,0.0,0.83,0.0,1.38,89.7,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115575,15.17,0.0,73.44,0.0,45.21,9.22,16.03,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer05,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115578,1.65,0.0,0.31,0.0,0.73,90.33,9.77,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115581,0.02,0.0,0.81,0.0,1.07,88.43,8.27,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer05,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115592,0.76,12.52,4.34,0.0,2.57,69.41,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115610,0.04,0.0,0.93,0.0,1.77,88.73,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115611,0.02,0.0,0.53,0.0,0.89,91.14,7.64,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115612,0.09,0.0,1.96,0.0,3.79,90.15,31.85,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115613,0.02,0.0,0.81,0.0,1.59,90.59,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115618,15.09,0.0,73.18,0.0,43.24,9.25,16.04,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer06,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115621,1.6,0.0,0.31,0.0,0.73,90.39,9.79,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115624,0.02,0.0,0.81,0.0,1.06,90.89,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer06,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115635,0.77,12.57,4.3,0.0,2.32,69.64,8.32,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115653,0.04,0.0,0.92,0.0,1.57,90.78,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115654,0.02,0.0,0.53,0.0,0.9,93.61,7.59,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115655,0.09,0.0,1.95,0.0,3.79,90.13,31.89,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115656,0.02,0.0,0.82,0.0,1.43,91.75,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115661,15.06,0.0,73.56,0.0,45.04,9.22,16.02,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer07,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115664,1.64,0.0,0.31,0.0,0.7,90.11,9.69,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115667,0.02,0.0,0.81,0.0,1.07,89.16,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer07,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115678,0.76,12.35,5.7,0.0,2.6,58.64,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115696,0.04,0.0,0.92,0.0,1.59,90.98,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115697,0.02,0.0,0.54,0.0,0.89,92.74,7.74,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115698,0.09,0.0,1.96,0.0,3.8,91.61,31.78,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115699,0.02,0.0,0.82,0.0,1.39,93.68,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115704,15.32,0.0,73.88,0.0,45.39,9.08,16.12,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer08,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115707,1.65,0.0,0.31,0.0,0.71,92.46,9.83,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115710,0.02,0.0,0.81,0.0,1.05,92.07,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer08,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115721,0.77,12.5,5.77,0.0,2.53,56.16,8.29,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115739,0.04,0.0,0.93,0.0,1.59,93.08,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115740,0.01,0.0,0.53,0.0,0.89,92.78,7.65,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115741,0.09,0.0,1.96,0.0,3.81,92.0,31.89,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115742,0.02,0.0,0.83,0.0,1.51,95.77,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115747,15.23,0.0,73.15,0.0,45.31,9.14,16.1,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer09,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115750,1.59,0.0,0.32,0.0,0.7,91.2,9.76,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115753,0.02,0.0,0.81,0.0,1.08,88.67,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer09,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115764,0.75,12.6,4.27,0.0,2.27,66.89,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115782,0.04,0.0,1.09,0.0,1.59,89.96,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115783,0.02,0.0,0.52,0.0,0.89,89.51,7.55,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115784,0.09,0.0,1.96,0.0,3.81,91.44,31.82,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115785,0.02,0.0,0.82,0.0,1.39,93.75,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115790,15.28,0.0,73.97,0.0,44.41,9.01,15.92,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer10,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115793,1.59,0.0,0.31,0.0,0.73,91.07,9.79,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115796,0.02,0.0,0.81,0.0,1.06,90.06,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer10,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115807,0.76,12.54,5.66,0.0,2.5,58.45,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115825,0.03,0.0,0.92,0.0,1.58,90.09,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115826,0.02,0.0,0.53,0.0,0.91,91.56,7.56,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115827,0.09,0.0,1.96,0.0,3.8,90.78,31.94,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115828,0.02,0.0,0.83,0.0,1.4,93.01,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115833,14.98,0.0,72.83,0.0,44.34,9.07,15.91,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer11,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115836,1.56,0.0,0.31,0.0,0.88,95.48,9.75,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115839,0.02,0.0,0.81,0.0,1.2,90.28,8.27,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer11,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115850,0.77,12.51,4.35,0.0,2.31,69.62,8.27,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115868,0.04,0.0,0.93,0.0,1.6,92.19,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115869,0.02,0.0,0.51,0.0,0.88,89.08,7.69,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115870,0.09,0.0,1.95,0.0,3.78,89.75,31.87,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115871,0.02,0.0,0.83,0.0,1.38,90.61,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115876,15.23,0.0,73.25,0.0,45.07,9.2,16.01,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer12,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115879,1.66,0.0,0.31,0.0,0.71,91.64,9.74,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115882,0.02,0.0,0.82,0.0,1.05,89.88,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer12,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115893,0.77,12.53,4.35,0.0,2.31,69.57,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115911,0.04,0.0,0.9,0.0,1.77,92.11,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115912,0.02,0.0,0.71,0.0,0.9,88.5,7.75,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115913,0.09,0.0,1.96,0.0,3.8,91.96,31.85,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115914,0.02,0.0,0.82,0.0,1.57,90.46,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115919,15.34,0.0,74.58,0.0,42.87,9.26,16.02,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer13,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115922,1.58,0.0,0.31,0.0,0.73,91.92,9.78,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115925,0.02,0.0,0.81,0.0,1.09,90.58,8.26,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer13,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115936,0.75,12.53,4.33,0.0,2.34,69.99,8.31,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115954,0.04,0.0,0.91,0.0,2.02,89.88,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115955,0.02,0.0,0.54,0.0,0.89,94.84,7.71,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115956,0.09,0.0,1.96,0.0,3.79,91.74,31.86,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",115957,0.02,0.0,0.82,0.0,1.48,91.32,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",115962,15.17,0.0,73.77,0.0,43.44,9.21,15.99,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer14,concat,18,profiled,void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unna,115965,1.53,0.0,0.31,0.0,0.73,89.8,9.79,0.17,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",115968,0.02,0.0,0.81,0.0,1.07,91.26,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer14,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,115979,0.77,12.48,4.72,0.0,2.4,69.07,8.3,0.03,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer15,copy,12,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,115997,0.04,0.0,0.92,0.0,1.57,91.6,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer15,elementwise_unary,12,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",115998,0.02,0.0,0.53,0.0,0.89,94.06,7.68,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer15,reduce,6,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",115999,0.09,0.0,1.96,0.0,3.79,90.13,31.86,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer15,elementwise_binary,33,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",116000,0.02,0.0,0.82,0.0,1.47,90.96,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer15,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",116005,15.11,0.0,73.61,0.0,44.01,9.18,16.02,0.67,,,DRAM-bandwidth-bound
