workload,process,family,instances,gpu_ns_total,gpu_share_pct
planner_debate,mir_operator:prefill_layer13,concat,60,283105,0.0
planner_debate,mir_operator:prefill_layer08,concat,60,283011,0.0
planner_debate,mir_operator:prefill_layer25,concat,60,282914,0.0
planner_debate,mir_operator:prefill_layer00,concat,60,279780,0.0
planner_debate,mir_operator:prefill_layer22,reduce,66,275618,0.0
planner_debate,mir_operator:prefill_layer01,reduce,66,271649,0.0
planner_debate,mir_operator:prefill_layer03,reduce,66,268000,0.0
planner_debate,mir_operator:prefill_layer03,elementwise_unary,120,267330,0.0
planner_debate,mir_operator:prefill_layer01,elementwise_unary,120,263074,0.0
planner_debate,mir_operator:prefill_layer05,reduce,66,262817,0.0
planner_debate,mir_operator:prefill_layer26,reduce,66,261505,0.0
planner_debate,mir_operator:prefill_layer04,reduce,66,261025,0.0
planner_debate,mir_operator:prefill_layer24,reduce,66,258688,0.0
planner_debate,mir_operator:prefill_layer16,reduce,66,252514,0.0
planner_debate,mir_operator:prefill_layer05,elementwise_unary,120,251329,0.0
planner_debate,mir_operator:prefill_layer08,reduce,66,248962,0.0
planner_debate,mir_operator:prefill_layer02,reduce,66,248961,0.0
planner_debate,mir_operator:prefill_layer14,reduce,66,248899,0.0
planner_debate,mir_operator:prefill_layer06,reduce,66,248706,0.0
planner_debate,mir_operator:prefill_layer18,reduce,66,248579,0.0
planner_debate,mir_operator:prefill_layer10,reduce,66,248546,0.0
planner_debate,mir_operator:prefill_layer12,reduce,66,248448,0.0
planner_debate,mir_operator:prefill_layer15,reduce,66,248289,0.0
planner_debate,mir_operator:prefill_layer20,reduce,66,248225,0.0
planner_debate,mir_operator:prefill_layer07,reduce,66,247745,0.0
planner_debate,mir_operator:prefill_layer13,reduce,66,247680,0.0
planner_debate,mir_operator:prefill_layer23,reduce,66,247680,0.0
planner_debate,mir_operator:prefill_layer09,reduce,66,247457,0.0
planner_debate,mir_operator:prefill_layer21,reduce,66,247201,0.0
planner_debate,mir_operator:prefill_layer25,reduce,66,247201,0.0
planner_debate,mir_operator:prefill_layer19,reduce,66,247137,0.0
planner_debate,mir_operator:prefill_layer11,reduce,66,247042,0.0
planner_debate,mir_operator:prefill_layer17,reduce,66,247009,0.0
planner_debate,mir_operator:prefill_layer27,reduce,66,247009,0.0
planner_debate,mir_operator:prefill_layer00,reduce,66,246597,0.0
planner_debate,mir_operator:prefill_layer22,elementwise_unary,120,245184,0.0
planner_debate,mir_operator:prefill_layer16,elementwise_unary,120,244005,0.0
planner_debate,mir_operator:prefill_layer26,elementwise_unary,120,243488,0.0
planner_debate,mir_operator:prefill_layer24,elementwise_unary,120,238721,0.0
planner_debate,mir_operator:prefill_layer04,elementwise_unary,120,234784,0.0
planner_debate,mir_operator:prefill_layer00,elementwise_unary,120,229664,0.0
planner_debate,mir_operator:prefill_layer20,elementwise_unary,120,228323,0.0
planner_debate,mir_operator:prefill_layer14,elementwise_unary,120,228097,0.0
planner_debate,mir_operator:prefill_layer10,elementwise_unary,120,228096,0.0
planner_debate,mir_operator:prefill_layer15,elementwise_unary,120,228064,0.0
planner_debate,mir_operator:prefill_layer11,elementwise_unary,120,227873,0.0
planner_debate,mir_operator:prefill_layer27,elementwise_unary,120,227840,0.0
planner_debate,mir_operator:prefill_layer02,elementwise_unary,120,227714,0.0
planner_debate,mir_operator:prefill_layer18,elementwise_unary,120,227681,0.0
planner_debate,mir_operator:prefill_layer12,elementwise_unary,120,227555,0.0
planner_debate,mir_operator:prefill_layer06,elementwise_unary,120,227552,0.0
planner_debate,mir_operator:prefill_layer08,elementwise_unary,120,227331,0.0
planner_debate,mir_operator:prefill_layer09,elementwise_unary,120,227330,0.0
planner_debate,mir_operator:prefill_layer21,elementwise_unary,120,227329,0.0
planner_debate,mir_operator:prefill_layer25,elementwise_unary,120,227136,0.0
planner_debate,mir_operator:prefill_layer17,elementwise_unary,120,227105,0.0
planner_debate,mir_operator:prefill_layer19,elementwise_unary,120,226980,0.0
planner_debate,mir_operator:prefill_layer13,elementwise_unary,120,226881,0.0
planner_debate,mir_operator:prefill_layer07,elementwise_unary,120,226849,0.0
planner_debate,mir_operator:prefill_layer23,elementwise_unary,120,226849,0.0
planner_debate,mir_operator:prefill_head,elementwise_binary,45,130816,0.0
planner_debate,mir_operator:prefill_sample,reduce,15,100385,0.0
planner_debate,mir_operator:prefill_head,copy,30,91649,0.0
planner_debate,mir_operator:prefill_head,reduce,15,69600,0.0
planner_debate,mir_operator:prefill_head,elementwise_unary,30,61600,0.0
planner_debate,mir_operator:prefill_layer14,memset,51,42880,0.0
planner_debate,mir_operator:prefill_layer15,memset,51,40096,0.0
planner_debate,mir_operator:prefill_embed,other,15,33536,0.0
planner_debate,mir_operator:prefill_layer01,memset,51,30464,0.0
planner_debate,mir_operator:prefill_layer03,memset,51,30080,0.0
planner_debate,mir_operator:prefill_layer26,memset,51,29856,0.0
planner_debate,mir_operator:prefill_layer13,memset,51,29121,0.0
planner_debate,mir_operator:prefill_layer02,memset,51,27936,0.0
planner_debate,mir_operator:prefill_layer21,memset,51,27488,0.0
planner_debate,mir_operator:prefill_layer12,memset,51,26560,0.0
planner_debate,mir_operator:prefill_layer09,memset,51,26401,0.0
planner_debate,mir_operator:prefill_layer19,memset,51,25856,0.0
planner_debate,mir_operator:prefill_layer25,memset,51,25792,0.0
planner_debate,mir_operator:prefill_layer05,memset,51,25697,0.0
planner_debate,mir_operator:prefill_layer20,memset,51,25633,0.0
planner_debate,mir_operator:prefill_layer23,memset,51,25472,0.0
planner_debate,mir_operator:prefill_layer04,memset,51,25408,0.0
planner_debate,mir_operator:prefill_layer11,memset,51,25345,0.0
planner_debate,mir_operator:prefill_layer17,memset,51,25312,0.0
planner_debate,mir_operator:prefill_layer10,memset,51,25248,0.0
planner_debate,mir_operator:prefill_layer18,memset,51,25216,0.0
planner_debate,mir_operator:prefill_layer27,memset,51,25152,0.0
planner_debate,mir_operator:prefill_layer22,memset,51,25088,0.0
planner_debate,mir_operator:prefill_layer07,memset,51,25056,0.0
planner_debate,mir_operator:prefill_layer08,memset,51,25056,0.0
planner_debate,mir_operator:prefill_layer16,memset,51,25056,0.0
planner_debate,mir_operator:prefill_layer06,memset,51,24992,0.0
planner_debate,mir_operator:prefill_layer00,memset,51,24928,0.0
planner_debate,mir_operator:prefill_layer24,memset,51,24928,0.0
planner_debate,mir_operator:prefill_sample,memcpy,15,20128,0.0
planner_debate,d2h_stage,memcpy,15,12992,0.0
planner_debate,pre_d2h_alloc,memcpy,30,11168,0.0
planner_debate,mir_operator:prefill_sample,memset,15,7809,0.0
planner_debate,h2d_stage,memcpy,15,7232,0.0
