lineage,workload,process,selected,share_pct,resource_status,reason,family,sm_pct,tensor_pct,dram_active_pct,dram_bw_pct_peak,l2_pct,occupancy_pct,waves_per_sm,hw_source_workload
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",reduce,4.34,0.0,25.86,0.0,10.15,32.81,0.14,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,10.05,0.0,24.27,0.0,15.42,43.72,0.5,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,tensor-core compute-bound,gemm,35.29,39.22,51.84,0.0,69.71,8.33,1.0,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"underutilised: SM 15 %, DRAM 2 %, L2 2 %, occ 68 %",concat,11.77,0.0,3.33,0.0,2.26,67.1,1.33,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak",elementwise_other,2.26,0.0,42.32,0.0,16.06,21.79,0.27,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.75 waves per SM, no unit above 30 % of peak",attention,15.86,8.22,28.49,0.0,18.66,25.09,0.77,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak",copy,6.99,0.0,34.45,0.0,19.84,32.47,0.4,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"underutilised: SM 1 %, DRAM 45 %, L2 21 %, occ 18 %",elementwise_unary,0.67,0.0,22.02,0.0,10.67,13.06,0.12,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",reduce,4.18,0.0,26.22,0.0,10.31,32.56,0.14,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,7.18,0.0,24.15,0.0,15.74,43.62,0.5,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,tensor-core compute-bound,gemm,35.02,39.22,51.9,0.0,69.37,8.33,1.0,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"underutilised: SM 14 %, DRAM 2 %, L2 2 %, occ 67 %",concat,11.78,0.0,3.36,0.0,2.25,67.07,1.33,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak",elementwise_other,2.27,0.0,42.28,0.0,16.78,21.4,0.27,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.75 waves per SM, no unit above 30 % of peak",attention,15.7,8.28,28.94,0.0,18.5,25.18,0.77,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak",copy,7.05,0.0,35.25,0.0,20.77,32.78,0.4,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"underutilised: SM 1 %, DRAM 44 %, L2 20 %, occ 18 %",elementwise_unary,0.67,0.0,21.98,0.0,10.57,13.1,0.12,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",reduce,4.22,0.0,26.52,0.0,10.42,32.75,0.14,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,10.26,0.0,24.74,0.0,15.41,43.34,0.5,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,tensor-core compute-bound,gemm,35.68,39.29,52.27,0.0,69.4,8.33,1.0,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"underutilised: SM 15 %, DRAM 2 %, L2 2 %, occ 67 %",concat,11.63,0.0,3.28,0.0,2.27,67.19,1.33,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak",elementwise_other,2.24,0.0,39.8,0.0,15.75,21.79,0.27,react_tool
llm_vl,react_tool,mir_operator:prefill_layer*,False,1.83,profiled,"latency/launch-bound: 0.75 waves per SM, no unit above 30 % of peak",attention,15.86,8.3,28.25,0.0,19.03,25.0,0.77,react_tool
llm_vl,react_tool,mir_operator:prefill_head,False,0.01,profiled,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak",copy,7.25,0.0,35.16,0.0,20.61,32.78,0.4,react_tool
llm_vl,react_tool,mir_operator:prefill_head,False,0.01,profiled,"underutilised: SM 1 %, DRAM 47 %, L2 22 %, occ 18 %",elementwise_unary,0.69,0.0,23.45,0.0,11.26,13.11,0.12,react_tool
llm_vl,react_tool,mir_operator:prefill_head,False,0.01,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",reduce,0.75,0.0,23.82,0.0,9.36,33.27,0.04,react_tool
llm_vl,react_tool,mir_operator:prefill_head,False,0.01,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,11.09,0.0,24.52,0.0,16.19,46.13,0.54,react_tool
llm_vl,react_tool,mir_operator:prefill_head,False,0.01,profiled,tensor-core compute-bound,gemm,44.6,46.55,76.1,0.0,69.27,16.3,12.76,react_tool
llm_vl,react_tool,mir_operator:prefill_sample,False,0.04,profiled,"latency/launch-bound: 0.05 waves per SM, no unit above 30 % of peak",reduce,2.76,0.0,5.27,0.0,3.04,33.12,0.05,react_tool
llm_vl,react_tool,mir_operator:decode_embed,False,0.13,profiled,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak",other,0.26,0.0,0.34,0.0,0.72,8.31,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.93,0.0,1.65,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.52,0.0,0.99,7.58,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.97,0.0,3.86,31.85,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.83,0.0,1.48,8.3,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.18,0.0,74.18,0.0,45.27,16.04,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.72,0.0,0.31,0.0,0.83,8.18,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.8,0.0,1.13,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.41,2.29,0.0,2.01,8.31,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.91,0.0,1.65,8.27,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.47,0.0,0.93,7.68,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.95,0.0,3.84,31.88,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.83,0.0,1.49,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.37,0.0,74.92,0.0,45.14,16.05,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.72,0.0,0.31,0.0,0.76,8.19,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.82,0.0,1.46,8.3,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.36,2.28,0.0,2.01,8.31,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.63,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.72,0.0,0.99,7.52,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.96,0.0,3.86,31.83,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.84,0.0,1.56,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.36,0.0,73.73,0.0,45.34,16.12,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.71,0.0,0.35,0.0,0.82,8.18,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.82,0.0,1.18,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.44,12.42,2.28,0.0,2.0,8.31,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.66,8.26,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.53,0.0,0.96,7.69,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.96,0.0,3.84,31.95,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.81,0.0,1.48,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.38,0.0,73.73,0.0,43.59,16.0,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.73,0.0,0.31,0.0,0.78,8.2,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.82,0.0,1.45,8.3,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.34,2.29,0.0,2.03,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.62,8.27,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.47,0.0,0.95,7.67,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.95,0.0,3.89,31.83,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.81,0.0,1.45,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.28,0.0,74.66,0.0,45.57,16.08,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.71,0.0,0.31,0.0,0.84,8.17,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.8,0.0,1.15,8.28,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.38,2.29,0.0,2.22,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.91,0.0,1.59,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.52,0.0,0.99,7.69,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.95,0.0,3.85,31.9,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.82,0.0,1.46,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.29,0.0,74.11,0.0,45.79,16.05,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.72,0.0,0.31,0.0,0.8,8.18,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.81,0.0,1.32,8.3,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.44,12.34,2.29,0.0,2.04,8.31,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.91,0.0,1.62,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.54,0.0,0.98,7.42,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.96,0.0,3.85,31.87,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.82,0.0,1.52,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.3,0.0,74.14,0.0,46.06,16.12,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.71,0.0,0.31,0.0,0.78,8.2,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.81,0.0,1.19,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.41,2.29,0.0,2.03,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.66,8.28,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.53,0.0,0.98,7.56,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.96,0.0,3.87,31.89,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.82,0.0,1.48,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.39,0.0,75.22,0.0,45.41,16.08,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.72,0.0,0.31,0.0,0.76,8.2,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.82,0.0,1.48,8.3,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.44,12.33,2.3,0.0,2.03,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.91,0.0,1.79,8.28,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.54,0.0,0.92,7.68,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.95,0.0,3.85,31.87,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.82,0.0,1.49,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.46,0.0,73.84,0.0,45.38,16.08,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.73,0.0,0.31,0.0,0.74,8.19,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.8,0.0,1.31,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.4,2.29,0.0,2.21,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.91,0.0,1.62,8.27,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.54,0.0,0.97,7.66,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.95,0.0,3.85,31.84,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.81,0.0,1.54,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.27,0.0,74.25,0.0,45.38,16.09,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.72,0.0,0.31,0.0,0.84,8.19,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.83,0.0,1.19,8.28,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.36,2.29,0.0,2.01,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.69,8.26,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.54,0.0,0.96,7.67,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.09,0.0,1.97,0.0,3.89,31.87,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.83,0.0,1.66,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.04,0.0,74.38,0.0,46.57,16.06,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.71,0.0,0.32,0.0,0.75,8.2,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.82,0.0,1.29,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.44,12.43,2.3,0.0,2.09,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.9,0.0,1.8,8.28,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.53,0.0,0.98,7.42,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.08,0.0,1.96,0.0,3.87,31.8,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.81,0.0,1.46,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.32,0.0,73.75,0.0,45.34,16.04,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.72,0.0,0.31,0.0,0.79,8.18,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.82,0.0,1.31,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.32,2.29,0.0,2.08,8.3,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.88,8.27,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.54,0.0,1.0,7.7,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",reduce,0.08,0.0,1.96,0.0,3.9,31.86,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_binary,0.02,0.0,0.82,0.0,1.5,8.31,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,DRAM-bandwidth-bound,gemv,15.51,0.0,74.76,0.0,45.32,16.13,0.67,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",concat,0.73,0.0,0.31,0.0,0.8,8.18,0.07,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_other,0.02,0.0,0.81,0.0,1.18,8.29,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak",attention,0.43,12.4,2.29,0.0,2.05,8.29,0.01,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",copy,0.04,0.0,0.92,0.0,1.67,8.28,0.0,react_tool
llm_vl,react_tool,mir_operator:decode_layer*,True,91.73,profiled,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak",elementwise_unary,0.02,0.0,0.51,0.0,0.94,7.69,0.0,react_tool
