workload,matrix_size,process,matched_kernel_family,kernel_family_instance_count,ncu_status,ncu_profiled_kernel_names,first_launch_order,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,l2_throughput_pct,l2_hit_rate_pct,achieved_occupancy_pct,waves_per_sm,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate,1024,mir_operator:decode_layer21,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,119670,5.47,0.0,13.38,0.0,6.64,70.92,56.44,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 77 %"
planner_debate,1024,mir_operator:decode_layer21,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,119680,2.51,11.14,12.4,0.0,5.86,53.35,8.28,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer22,copy,24,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,119698,0.03,0.0,0.84,0.0,1.51,86.54,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer22,elementwise_unary,24,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",119699,0.02,0.0,0.43,0.0,0.89,83.31,7.66,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer22,reduce,12,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",119700,0.08,0.0,1.96,0.0,3.81,89.84,31.8,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer22,elementwise_binary,51,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",119701,0.04,0.0,0.79,0.0,1.38,88.92,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer22,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",119706,15.49,0.0,74.85,0.0,47.31,9.19,15.99,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer22,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",119726,0.02,0.0,0.81,0.0,1.07,84.12,8.27,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer22,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,119727,5.37,0.0,13.97,0.0,7.21,66.7,56.06,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 76 %"
planner_debate,1024,mir_operator:decode_layer22,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,119737,2.45,11.17,11.97,0.0,5.13,50.85,8.28,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer23,copy,24,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,119755,0.03,0.0,0.9,0.0,1.78,87.26,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer23,elementwise_unary,24,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",119756,0.02,0.0,0.43,0.0,0.93,82.61,7.64,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer23,reduce,12,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",119757,0.08,0.0,1.96,0.0,3.84,89.49,31.79,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer23,elementwise_binary,51,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",119758,0.04,0.0,0.78,0.0,1.37,88.65,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer23,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",119763,15.6,0.0,75.12,0.0,46.73,9.18,16.01,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer23,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",119783,0.02,0.0,0.8,0.0,1.17,84.91,8.26,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer23,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,119784,5.44,0.0,13.43,0.0,6.87,70.01,56.17,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 77 %"
planner_debate,1024,mir_operator:decode_layer23,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,119794,2.56,11.44,12.13,0.0,5.19,52.31,8.28,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer24,copy,24,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,119812,0.03,0.0,0.9,0.0,1.81,86.96,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer24,elementwise_unary,24,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",119813,0.02,0.0,0.41,0.0,0.91,84.46,7.69,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer24,reduce,12,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",119814,0.08,0.0,1.96,0.0,3.81,89.7,31.87,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer24,elementwise_binary,51,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",119815,0.04,0.0,0.77,0.0,1.37,88.59,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer24,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",119820,15.58,0.0,75.07,0.0,47.23,9.18,15.98,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer24,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",119840,0.02,0.0,0.81,0.0,1.16,84.94,8.26,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer24,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,119841,5.35,0.0,13.44,0.0,6.74,70.4,56.58,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 76 %"
planner_debate,1024,mir_operator:decode_layer24,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,119851,2.53,11.14,12.5,0.0,5.37,51.12,8.29,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer25,copy,24,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,119869,0.03,0.0,0.89,0.0,1.6,89.35,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer25,elementwise_unary,24,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",119870,0.02,0.0,0.43,0.0,0.89,84.92,7.46,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer25,reduce,12,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",119871,0.08,0.0,1.98,0.0,3.87,89.48,31.84,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer25,elementwise_binary,51,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",119872,0.04,0.0,0.79,0.0,1.38,88.62,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer25,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",119877,15.43,0.0,75.34,0.0,46.99,9.19,16.03,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer25,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",119897,0.02,0.0,0.77,0.0,1.38,85.22,8.25,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer25,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,119898,5.43,0.0,13.41,0.0,6.99,66.93,56.18,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 77 %"
planner_debate,1024,mir_operator:decode_layer25,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,119908,2.54,11.21,12.28,0.0,5.47,52.52,8.28,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer26,copy,24,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,119926,0.02,0.0,0.9,0.0,1.62,86.57,8.3,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer26,elementwise_unary,24,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",119927,0.02,0.0,0.42,0.0,0.88,85.95,7.7,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer26,reduce,12,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",119928,0.08,0.0,1.98,0.0,3.84,89.87,31.8,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer26,elementwise_binary,51,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",119929,0.04,0.0,0.78,0.0,1.37,88.83,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer26,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",119934,15.47,0.0,75.45,0.0,47.21,9.2,16.01,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer26,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",119954,0.02,0.0,0.79,0.0,1.11,84.13,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer26,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,119955,5.45,0.0,13.41,0.0,6.73,70.64,56.25,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 76 %"
planner_debate,1024,mir_operator:decode_layer26,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,119965,2.55,11.23,12.27,0.0,6.13,52.47,8.29,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer27,copy,24,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,119983,0.02,0.0,1.02,0.0,1.66,87.14,8.29,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer27,elementwise_unary,24,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",119984,0.02,0.0,0.47,0.0,0.89,85.66,7.46,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer27,reduce,12,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",119985,0.08,0.0,1.97,0.0,3.86,89.54,31.85,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer27,elementwise_binary,51,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",119986,0.04,0.0,0.77,0.0,1.34,88.56,8.31,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer27,gemv,21,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",119991,15.48,0.0,75.07,0.0,47.22,9.25,15.99,0.67,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_layer27,elementwise_other,21,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",120011,0.02,0.0,0.8,0.0,1.08,83.21,8.27,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_layer27,concat,12,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,120012,5.28,0.0,13.54,0.0,6.73,67.21,56.25,1.08,,,"underutilised: SM 6 %, DRAM 0 %, L2 0 %, occ 77 %"
planner_debate,1024,mir_operator:decode_layer27,attention,6,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,120022,2.55,11.13,12.49,0.0,5.32,52.24,8.29,0.12,,,"latency/launch-bound: 0.31 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_head,copy,6,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,120040,0.04,0.0,0.92,0.0,1.58,81.94,8.26,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_head,elementwise_unary,6,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",120041,0.02,0.0,0.54,0.0,0.9,90.57,7.65,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_head,reduce,3,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",120042,0.09,0.0,1.99,0.0,3.85,89.26,31.91,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_head,elementwise_binary,9,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",120043,0.02,0.0,0.81,0.0,1.05,83.8,8.28,0.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,1024,mir_operator:decode_head,gemv,3,profiled,"std::enable_if<!T7, void>::type internal::kernel<int, int, _",120048,19.89,0.0,97.04,0.0,61.42,0.54,24.49,49.46,,,DRAM-bandwidth-bound
planner_debate,1024,mir_operator:decode_sample,reduce,3,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<c10::BFloat16, a",120050,2.83,0.0,5.31,0.0,3.02,66.61,33.13,0.05,,,"latency/launch-bound: 0.05 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_embed,other,2,profiled,"void at::vectorized_gather_kernel<16, long>(char *, char *, ",2,4.47,0.0,11.02,0.0,25.61,90.14,37.22,0.46,,,"latency/launch-bound: 0.42 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer00,copy,16,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,13,6.33,0.0,37.65,0.0,24.14,53.13,35.29,0.5,,,"underutilised: SM 17 %, DRAM 33 %, L2 31 %, occ 68 %"
planner_debate,896,mir_operator:prefill_layer00,elementwise_unary,16,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",14,0.64,0.0,20.53,0.0,9.97,64.08,11.84,0.1,,,"underutilised: SM 2 %, DRAM 57 %, L2 26 %, occ 27 %"
planner_debate,896,mir_operator:prefill_layer00,reduce,10,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",15,9.69,0.0,40.62,0.0,15.96,18.8,45.41,0.46,,,"underutilised: SM 1 %, DRAM 35 %, L2 14 %, occ 33 %"
planner_debate,896,mir_operator:prefill_layer00,elementwise_binary,34,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",16,13.32,0.0,35.0,0.0,20.74,57.45,65.75,0.83,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer00,gemm,14,profiled,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_re,22,30.75,39.73,36.11,0.0,65.23,91.85,14.26,1.5,,,L2-bandwidth-bound (working set in L2)
planner_debate,896,mir_operator:prefill_layer00,elementwise_other,14,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",44,9.71,0.0,54.92,0.0,21.69,40.8,36.68,0.5,,,"latency/launch-bound: 0.42 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer00,concat,8,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,45,25.36,0.0,14.78,0.0,9.35,54.46,70.79,1.33,,,"underutilised: SM 33 %, DRAM 22 %, L2 14 %, occ 82 %"
planner_debate,896,mir_operator:prefill_layer00,attention,4,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,55,18.19,8.98,42.19,0.0,25.55,54.6,33.41,1.42,,,"underutilised: SM 11 %, DRAM 17 %, L2 25 %, occ 8 %"
planner_debate,896,mir_operator:prefill_layer01,copy,16,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,75,6.21,0.0,37.69,0.0,24.03,53.13,35.04,0.5,,,"underutilised: SM 18 %, DRAM 33 %, L2 31 %, occ 68 %"
planner_debate,896,mir_operator:prefill_layer01,elementwise_unary,16,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",76,0.62,0.0,20.53,0.0,9.98,64.14,12.1,0.1,,,"underutilised: SM 2 %, DRAM 57 %, L2 26 %, occ 28 %"
planner_debate,896,mir_operator:prefill_layer01,reduce,10,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",77,9.74,0.0,41.36,0.0,16.24,18.57,45.44,0.46,,,"underutilised: SM 1 %, DRAM 36 %, L2 14 %, occ 33 %"
planner_debate,896,mir_operator:prefill_layer01,elementwise_binary,34,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",78,13.18,0.0,36.1,0.0,20.78,58.05,66.53,0.83,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer01,gemm,14,profiled,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_re,84,30.75,39.83,36.05,0.0,65.01,91.86,14.17,1.5,,,L2-bandwidth-bound (working set in L2)
planner_debate,896,mir_operator:prefill_layer01,elementwise_other,14,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",106,9.72,0.0,52.66,0.0,20.85,40.88,36.51,0.5,,,"latency/launch-bound: 0.42 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer01,concat,8,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,107,25.51,0.0,15.67,0.0,9.71,54.38,70.92,1.33,,,"underutilised: SM 33 %, DRAM 22 %, L2 14 %, occ 82 %"
planner_debate,896,mir_operator:prefill_layer01,attention,4,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,117,18.17,8.84,42.14,0.0,25.81,54.58,33.37,1.42,,,"underutilised: SM 11 %, DRAM 16 %, L2 26 %, occ 8 %"
planner_debate,896,mir_operator:prefill_layer02,copy,16,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,137,6.39,0.0,38.62,0.0,23.6,52.41,35.11,0.5,,,"underutilised: SM 18 %, DRAM 32 %, L2 31 %, occ 67 %"
planner_debate,896,mir_operator:prefill_layer02,elementwise_unary,16,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",138,0.61,0.0,20.54,0.0,10.08,61.76,12.05,0.1,,,"underutilised: SM 2 %, DRAM 59 %, L2 27 %, occ 28 %"
planner_debate,896,mir_operator:prefill_layer02,reduce,10,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",139,9.57,0.0,40.65,0.0,15.92,18.78,45.03,0.46,,,"underutilised: SM 1 %, DRAM 36 %, L2 14 %, occ 33 %"
planner_debate,896,mir_operator:prefill_layer02,elementwise_binary,34,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",140,13.47,0.0,35.8,0.0,20.86,58.21,66.74,0.83,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer02,gemm,14,profiled,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_re,146,31.22,39.38,35.88,0.0,65.58,91.81,14.18,1.5,,,L2-bandwidth-bound (working set in L2)
planner_debate,896,mir_operator:prefill_layer02,elementwise_other,14,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",168,9.55,0.0,53.72,0.0,21.24,40.95,36.5,0.5,,,"latency/launch-bound: 0.42 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer02,concat,8,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,169,25.66,0.0,15.65,0.0,9.76,54.84,71.17,1.33,,,"underutilised: SM 33 %, DRAM 22 %, L2 14 %, occ 82 %"
planner_debate,896,mir_operator:prefill_layer02,attention,4,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,179,18.08,8.82,42.44,0.0,25.45,54.55,33.33,1.42,,,"underutilised: SM 11 %, DRAM 16 %, L2 26 %, occ 8 %"
planner_debate,896,mir_operator:prefill_layer03,copy,16,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,199,6.31,0.0,37.69,0.0,23.89,53.08,35.13,0.5,,,"underutilised: SM 19 %, DRAM 30 %, L2 29 %, occ 69 %"
planner_debate,896,mir_operator:prefill_layer03,elementwise_unary,16,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",200,0.6,0.0,20.82,0.0,10.24,64.9,11.86,0.1,,,"underutilised: SM 2 %, DRAM 56 %, L2 26 %, occ 28 %"
planner_debate,896,mir_operator:prefill_layer03,reduce,10,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",201,9.79,0.0,41.51,0.0,16.26,18.8,45.41,0.46,,,"underutilised: SM 1 %, DRAM 35 %, L2 14 %, occ 33 %"
planner_debate,896,mir_operator:prefill_layer03,elementwise_binary,34,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",202,13.15,0.0,35.62,0.0,20.47,58.11,66.79,0.83,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer03,gemm,14,profiled,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_re,208,30.67,38.1,35.69,0.0,66.28,91.86,14.16,1.5,,,L2-bandwidth-bound (working set in L2)
planner_debate,896,mir_operator:prefill_layer03,elementwise_other,14,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",230,10.06,0.0,54.29,0.0,21.46,40.92,36.35,0.5,,,"latency/launch-bound: 0.42 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer03,concat,8,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,231,25.17,0.0,15.67,0.0,9.7,54.52,71.06,1.33,,,"underutilised: SM 33 %, DRAM 22 %, L2 14 %, occ 83 %"
planner_debate,896,mir_operator:prefill_layer03,attention,4,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,241,18.27,8.78,42.52,0.0,25.61,54.59,33.35,1.42,,,"underutilised: SM 11 %, DRAM 16 %, L2 25 %, occ 8 %"
planner_debate,896,mir_operator:prefill_layer04,copy,16,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,261,6.33,0.0,38.03,0.0,24.06,53.33,34.76,0.5,,,"underutilised: SM 19 %, DRAM 31 %, L2 30 %, occ 69 %"
planner_debate,896,mir_operator:prefill_layer04,elementwise_unary,16,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",262,0.62,0.0,20.41,0.0,11.19,52.98,12.02,0.1,,,"underutilised: SM 2 %, DRAM 58 %, L2 26 %, occ 27 %"
planner_debate,896,mir_operator:prefill_layer04,reduce,10,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",263,9.7,0.0,39.61,0.0,15.54,18.46,45.21,0.46,,,"underutilised: SM 1 %, DRAM 34 %, L2 13 %, occ 33 %"
planner_debate,896,mir_operator:prefill_layer04,elementwise_binary,34,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",264,13.34,0.0,35.18,0.0,20.49,58.3,66.68,0.83,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer04,gemm,14,profiled,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_re,270,30.96,40.01,36.05,0.0,65.1,91.91,14.21,1.5,,,L2-bandwidth-bound (working set in L2)
planner_debate,896,mir_operator:prefill_layer04,elementwise_other,14,profiled,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl",292,9.72,0.0,53.89,0.0,21.31,40.92,36.24,0.5,,,"latency/launch-bound: 0.42 waves per SM, no unit above 30 % of peak"
planner_debate,896,mir_operator:prefill_layer04,concat,8,profiled,void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::Opaqu,293,24.7,0.0,15.78,0.0,9.75,55.07,70.64,1.33,,,"underutilised: SM 33 %, DRAM 22 %, L2 14 %, occ 83 %"
planner_debate,896,mir_operator:prefill_layer04,attention,4,profiled,void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne,303,18.18,8.83,41.82,0.0,25.6,54.55,33.18,1.42,,,"underutilised: SM 11 %, DRAM 17 %, L2 26 %, occ 8 %"
planner_debate,896,mir_operator:prefill_layer05,copy,16,profiled,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_,323,6.34,0.0,36.79,0.0,23.99,53.05,34.72,0.5,,,"underutilised: SM 18 %, DRAM 32 %, L2 31 %, occ 69 %"
planner_debate,896,mir_operator:prefill_layer05,elementwise_unary,16,profiled,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>",324,0.66,0.0,20.77,0.0,11.14,66.36,11.99,0.1,,,"underutilised: SM 2 %, DRAM 56 %, L2 26 %, occ 28 %"
planner_debate,896,mir_operator:prefill_layer05,reduce,10,profiled,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanO",325,9.94,0.0,40.14,0.0,15.71,18.05,45.41,0.46,,,"underutilised: SM 1 %, DRAM 36 %, L2 14 %, occ 33 %"
planner_debate,896,mir_operator:prefill_layer05,elementwise_binary,34,profiled,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnS",326,13.32,0.0,35.74,0.0,20.77,58.07,66.77,0.83,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
